"player_id","version","name","full_name","description","image","height_cm","weight_kg","dob","positions","overall_rating","potential","value","wage","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause","specialities","club_id","club_name","club_league_id","club_league_name","club_logo","club_rating","club_position","club_kit_number","club_joined","club_contract_valid_until","country_id","country_name","country_league_id","country_league_name","country_flag","country_rating","country_position","country_kit_number","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","fk_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","defensive_awareness","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","play_styles"
"215698","2024-07-08","Mike Maignan","Mike Maignan","Mike Maignan (born 3 July 1995) is a French footballer who plays as a goalkeeper for Italian club Milan, and the France national team. In the game FC 24, his overall rating is 87.","https://cdn.sofifa.net/players/215/698/24_120.png","191","89","1995-07-03","GK","87","90","€78M","€90K","Right","4 ","1 ","3 ","Medium/Medium","Normal (185+)","Yes","€138.5M","","47","Milan","31","Serie A","https://cdn.sofifa.net/meta/team/113/30.png","81","GK","16","2021-07-01","2026","1335","France","78","Friendly International","https://cdn.sofifa.net/meta/team/18647/30.png","84","GK","16","18","15","17","65","16","31","38","16","61","40","50","53","41","85","56","65","75","39","78","20","35","25","15","65","15","68","23","16","19","85","82","87","85","89","Far Throw,Cross Claimer,Rush Out,Injury Prone,Leadership"
"212622","2024-07-08","Joshua Kimmich","Joshua Walter Kimmich","Joshua Kimmich (Joshua Walter Kimmich, born 8 February 1995) is a German footballer who plays as a central defensive midfielder for German club FC Bayern München, and the Germany national team. In the game FC 24, his overall rating is 87.","https://cdn.sofifa.net/players/212/622/24_120.png","177","75","1995-02-08","CDM,RB","87","87","€70M","€110K","Right","4 ","3 ","4 ","High/Medium","Normal (170-185)","Yes","€115.5M","Crosser","21","FC Bayern München","19","Bundesliga","https://cdn.sofifa.net/meta/team/503/30.png","84","RB","6","2015-07-01","2025","1337","Germany","78","Friendly International","https://cdn.sofifa.net/meta/team/18660/30.png","85","RB","6","91","68","72","88","69","82","85","76","91","84","77","65","84","87","84","78","78","93","68","83","86","85","80","85","69","86","81","84","78","8","15","7","15","15","Long Ball Pass +,Whipped Cross,Press Proven,Relentless,Leadership"
"212198","2024-07-08","Bruno Fernandes","Bruno Miguel Borges Fernandes","Bruno Fernandes (born 8 September 1994) is a Portuguese footballer who plays as a central attacking midfielder for British club Manchester United, and the Portugal national team. In the game FC 24, his overall rating is 87.","https://cdn.sofifa.net/players/212/198/24_120.png","179","69","1994-09-08","CAM,CM","87","87","€80M","€220K","Right","3 ","4 ","4 ","High/High","Unique","Yes","€152M","Playmaker,Engine,Complete midfielder","11","Manchester United","13","Premier League","https://cdn.sofifa.net/meta/team/14/30.png","81","CAM","8","2020-01-30","2026","1354","Portugal","78","Friendly International","https://cdn.sofifa.net/meta/team/18701/30.png","84","LCM","8","82","83","63","89","87","80","85","82","89","86","74","68","78","90","76","86","71","95","60","83","84","63","87","94","90","79","62","71","63","12","14","15","8","14","Pinged Pass +,Incisive Pass,Long Ball Pass,Flair,First Touch,Trivela,Long Shot Taker (CPU AI),Solid Player,Leadership"
"207865","2024-07-08","Marquinhos","Marcos Aoás Corrêa","Marquinhos (born 14 May 1994) is a Brazilian footballer who plays as a center back for French club Paris Saint Germain. In the game FC 24, his overall rating is 87.","https://cdn.sofifa.net/players/207/865/24_120.png","183","75","1994-05-14","CB","87","87","€66.5M","€140K","Right","3 ","3 ","3 ","Medium/High","Normal (170-185)","Yes","€123M","Tackling,Tactician","73","Paris Saint Germain","16","Ligue 1","https://cdn.sofifa.net/meta/team/591/30.png","83","RCB","5","2013-07-19","2028","","","","","","","","","68","59","88","84","35","69","58","32","85","79","76","82","68","86","67","65","89","83","78","45","81","89","70","76","52","86","90","89","88","6","6","12","10","13","Intercept +,Power Header,Jockey,Anticipate,Aerial,Team Player"
"200104","2024-07-08","Heung Min Son","손흥민 孙兴慜 Heung-Min Son","Heung Min Son (孙兴慜, Heung-Min Son, born 8 July 1992) is a Korean footballer who plays as a left winger for British club Tottenham Hotspur. In the game FC 24, his overall rating is 87.","https://cdn.sofifa.net/players/200/104/24_120.png","183","78","1992-07-08","LW,LM,ST","87","87","€77M","€170K","Right","5 ","4 ","4 ","High/High","Unique","Yes","€146.3M","Engine,Distance shooter,Clinical finisher","18","Tottenham Hotspur","13","Premier League","https://cdn.sofifa.net/meta/team/6/30.png","81","ST","7","2015-08-28","2025","","","","","","","","","84","90","70","83","79","87","87","74","72","83","85","88","81","90","74","88","78","88","64","89","62","39","91","82","75","88","47","34","33","11","13","13","6","10","Finesse Shot +,Rapid,Quick Step,Long Shot Taker (CPU AI),Solid Player,Team Player,Leadership"
"182521","2024-07-08","Toni Kroos","Toni Kroos","Toni Kroos (born 4 January 1990) is a German footballer who plays as a center midfield for Spanish club Real Madrid, and the Germany national team. In the game FC 24, his overall rating is 87.","https://cdn.sofifa.net/players/182/521/24_120.png","183","76","1990-01-04","CM,CDM","87","87","€49M","€260K","Right","5 ","3 ","4 ","Medium/Medium","Normal (170-185)","Yes","€100.5M","Playmaker,Distance shooter,Crosser,Complete midfielder","243","Real Madrid","53","La Liga","https://cdn.sofifa.net/meta/team/3468/30.png","85","LCM","8","2014-07-17","2024","1337","Germany","78","Friendly International","https://cdn.sofifa.net/meta/team/18660/30.png","85","LDM","8","88","76","58","92","82","80","86","84","92","89","55","48","63","89","71","89","61","75","72","85","68","80","74","89","73","89","75","70","60","10","11","13","7","10","Long Ball Pass +,Dead Ball,Incisive Pass,Whipped Cross,Intercept,Press Proven,Long Shot Taker (CPU AI),Team Player"
"167495","2024-07-08","Manuel Neuer","Manuel Peter Neuer","Manuel Neuer (Manuel Peter Neuer, born 27 March 1986) is a German footballer who plays as a goalkeeper for German club FC Bayern München, and the Germany national team. In the game FC 24, his overall rating is 87.","https://cdn.sofifa.net/players/167/495/24_120.png","193","93","1986-03-27","GK","87","87","€9M","€55K","Right","4 ","1 ","5 ","Medium/Medium","Unique","Yes","€14.9M","","21","FC Bayern München","19","Bundesliga","https://cdn.sofifa.net/meta/team/503/30.png","84","GK","1","2011-07-01","2025","1337","Germany","78","Friendly International","https://cdn.sofifa.net/meta/team/18660/30.png","85","GK","1","15","13","25","60","11","30","14","11","68","46","48","50","51","84","35","68","77","43","80","16","29","30","12","70","47","70","17","10","11","84","85","90","88","84","Pinged Pass,Far Throw,Cross Claimer,Rush Out,Injury Prone,Leadership"
"256790","2024-07-08","Jamal Musiala","Jamal Musiala","Jamal Musiala (born 26 February 2003) is a German footballer who plays as a central attacking midfielder for German club FC Bayern München, and the Germany national team. In the game FC 24, his overall rating is 86.","https://cdn.sofifa.net/players/256/790/24_120.png","184","72","2003-02-26","CAM,LM,CM","86","93","€134.5M","€79K","Right","4 ","5 ","3 ","High/Medium","Lean (170-185)","Yes","€248.8M","Dribbler,Acrobat","21","FC Bayern München","19","Bundesliga","https://cdn.sofifa.net/meta/team/503/30.png","84","CAM","42","2020-06-03","2026","1337","Germany","78","Friendly International","https://cdn.sofifa.net/meta/team/18660/30.png","85","RAM","10","67","79","49","82","70","94","69","51","77","89","84","86","93","85","92","73","65","78","53","75","59","65","81","82","55","84","64","63","68","6","9","8","8","11","Technical +,Flair,First Touch,Trickster,Long Shot Taker (CPU AI)"
"253163","2024-07-08","Ronald Araujo","Ronald Federico Araújo da Silva","Ronald Araujo (Ronald Federico Araújo da Silva, born 7 March 1999) is a Uruguayan footballer who plays as a center back for Spanish club FC Barcelona. In the game FC 24, his overall rating is 86.","https://cdn.sofifa.net/players/253/163/24_120.png","188","79","1999-03-07","CB,RB","86","91","€93M","€175K","Right","3 ","2 ","3 ","Medium/High","Normal (185+)","Yes","€197.6M","Tackling","241","FC Barcelona","53","La Liga","https://cdn.sofifa.net/meta/team/83/30.png","84","RCB","4","2018-08-29","2026","","","","","","","","","58","56","85","76","38","55","47","45","66","68","76","86","56","84","55","68","92","72","87","35","87","85","56","59","43","76","86","86","86","11","14","9","11","8","Block +,Power Header,Jockey,Anticipate,Slide Tackle,Acrobatic,Injury Prone"
"251854","2024-07-08","Pedri","Pedro González López","Pedri (born 25 November 2002) is a Spanish footballer who plays as a center midfield for Spanish club FC Barcelona, and the Spain national team. In the game FC 24, his overall rating is 86.","https://cdn.sofifa.net/players/251/854/24_120.png","174","60","2002-11-25","CM,LW","86","92","€105M","€165K","Right","4 ","4 ","3 ","High/High","Lean (170-185)","Yes","€236.3M","Dribbler,Playmaker,Engine,Acrobat,Complete midfielder","241","FC Barcelona","53","La Liga","https://cdn.sofifa.net/meta/team/83/30.png","84","SUB","8","2020-08-04","2026","1362","Spain","78","Friendly International","https://cdn.sofifa.net/meta/team/18710/30.png","83","SUB","26","68","72","50","88","56","87","79","62","86","88","81","76","88","87","90","68","73","87","73","68","62","73","79","88","53","87","68","77","65","12","7","11","8","8","Tiki Taka +,Incisive Pass,Long Ball Pass,Technical,First Touch,Relentless,Injury Prone"
"247635","2024-07-08","Khvicha Kvaratskhelia","Khvicha Kvaratskhelia","Khvicha Kvaratskhelia (born 12 February 2001) is a footballer from Georgia (country)‎ who plays as a left winger for Italian club Napoli. In the game FC 24, his overall rating is 86.","https://cdn.sofifa.net/players/247/635/24_120.png","183","70","2001-02-12","LW,RW","86","92","€109M","€95K","Right","5 ","5 ","2 ","Medium/Medium","Normal (170-185)","Yes","€207.1M","Dribbler,Acrobat","48","Napoli","31","Serie A","https://cdn.sofifa.net/meta/team/597/30.png","80","LW","77","2022-07-01","2027","","","","","","","","","78","81","62","83","64","90","82","65","76","88","85","86","86","84","76","78","78","79","70","83","62","40","82","86","65","79","38","39","34","9","15","8","14","8","Trickster +,Finesse Shot,Incisive Pass,Whipped Cross,Technical,Flair,Trivela"
"246669","2024-07-08","Bukayo Saka","Bukayo Saka","Bukayo Saka (born 5 September 2001) is a British footballer who plays as a right winger for British club Arsenal, and the England national team. In the game FC 24, his overall rating is 86.","https://cdn.sofifa.net/players/246/669/24_120.png","178","65","2001-09-05","RW","86","90","€99M","€150K","Left","4 ","3 ","2 ","High/Medium","Lean (170-185)","Yes","€190.6M","Dribbler","1","Arsenal","13","Premier League","https://cdn.sofifa.net/meta/team/19/30.png","83","RW","7","2018-09-14","2027","1318","England","78","Friendly International","https://cdn.sofifa.net/meta/team/18645/30.png","85","RM","7","85","84","45","82","79","89","84","69","69","88","88","82","85","85","88","79","70","86","63","83","68","62","82","85","84","81","60","62","60","7","8","13","9","13","Finesse Shot,Technical,Flair"
"241721","2024-07-08","Rafael Leão","Rafael Alexandre Conceição Leão","Rafael Leão (Rafael Alexandre Conceição Leão, born 10 June 1999) is a Portuguese footballer who plays as a left winger for Italian club Milan, and the Portugal national team. In the game FC 24, his overall rating is 86.","https://cdn.sofifa.net/players/241/721/24_120.png","188","81","1999-06-10","LW,CF,LM","86","89","€93M","€110K","Right","4 ","5 ","2 ","Medium/Low","Normal (185+)","Yes","€165.1M","Speedster,Dribbler","47","Milan","31","Serie A","https://cdn.sofifa.net/meta/team/113/30.png","81","LM","10","2019-08-01","2028","1354","Portugal","78","Friendly International","https://cdn.sofifa.net/meta/team/18701/30.png","84","LM","17","85","81","72","80","74","90","82","60","70","88","94","93","85","84","84","80","90","77","83","75","60","24","79","84","63","83","22","24","21","10","12","15","11","9","Rapid +,Finesse Shot,Whipped Cross,Flair,Trickster,Quick Step"
"240130","2024-07-08","Éder Militão","Éder Gabriel Militão","Éder Militão (born 18 January 1998) is a Brazilian footballer who plays as a center back for Spanish club Real Madrid. In the game FC 24, his overall rating is 86.","https://cdn.sofifa.net/players/240/130/24_120.png","186","78","1998-01-18","CB","86","89","€80M","€210K","Right","3 ","2 ","3 ","Medium/High","Unique","Yes","€170M","Tackling,Tactician","243","Real Madrid","53","La Liga","https://cdn.sofifa.net/meta/team/3468/30.png","85","SUB","3","2019-07-01","2028","","","","","","","","","69","48","87","78","34","70","60","40","76","72","81","88","70","85","62","62","91","85","79","42","84","86","64","59","60","76","86","87","85","11","8","15","12","15","Power Header,Long Ball Pass,Block,Intercept,Aerial"
"231443","2024-07-08","Ousmane Dembélé","Ousmane Dembélé","Ousmane Dembélé (born 15 May 1997) is a French footballer who plays as a right winger for French club Paris Saint Germain, and the France national team. In the game FC 24, his overall rating is 86.","https://cdn.sofifa.net/players/231/443/24_120.png","178","67","1997-05-15","RW","86","86","€74M","€150K","Left","5 ","5 ","3 ","High/Medium","Unique","Yes","€136.9M","Speedster,Dribbler,Crosser,Acrobat","73","Paris Saint Germain","16","Ligue 1","https://cdn.sofifa.net/meta/team/591/30.png","83","RW","10","2023-08-12","2028","1335","France","78","Friendly International","https://cdn.sofifa.net/meta/team/18647/30.png","84","SUB","11","86","75","43","80","76","89","82","64","76","87","94","93","94","82","81","83","65","68","52","76","54","36","80","83","75","81","42","30","33","6","6","14","10","13","Rapid +,Flair,Trickster,Quick Step,Injury Prone"
"231281","2024-07-08","Trent Alexander-Arnold","Trent Alexander-Arnold","Trent Alexander-Arnold (born 7 October 1998) is a British footballer who plays as a right back for British club Liverpool, and the England national team. In the game FC 24, his overall rating is 86.","https://cdn.sofifa.net/players/231/281/24_120.png","180","72","1998-10-07","RB","86","88","€81M","€140K","Right","4 ","3 ","3 ","High/Medium","Unique","Yes","€155.9M","Crosser","9","Liverpool","13","Premier League","https://cdn.sofifa.net/meta/team/8/30.png","83","RB","66","2015-10-07","2025","1318","England","78","Friendly International","https://cdn.sofifa.net/meta/team/18645/30.png","85","RDM","17","93","64","69","89","68","79","88","85","92","84","73","79","73","84","72","85","75","89","68","76","69","84","79","90","55","82","78","82","78","14","15","14","6","7","Long Ball Pass +,Dead Ball,Incisive Pass,Whipped Cross,Long Shot Taker (CPU AI),Early Crosser (CPU AI)"
"224232","2024-07-08","Nicolò Barella","Nicolò Barella","Nicolò Barella (born 7 February 1997) is an Italian footballer who plays as a center midfield for Italian club Inter, and the Italy national team. In the game FC 24, his overall rating is 86.","https://cdn.sofifa.net/players/224/232/24_120.png","172","68","1997-02-07","CM","86","87","€79.5M","€135K","Right","3 ","3 ","3 ","High/High","Normal (170-)","Yes","€137.1M","Engine,Acrobat","44","Inter","31","Serie A","https://cdn.sofifa.net/meta/team/2930/30.png","83","RCM","23","2020-09-01","2026","1343","Italy","78","Friendly International","https://cdn.sofifa.net/meta/team/18658/30.png","82","RCM","18","79","78","53","88","80","81","79","67","85","87","83","78","90","89","90","80","75","94","73","79","84","83","83","83","73","86","80","83","81","11","5","13","14","11","Relentless +,Tiki Taka,Slide Tackle,Long Shot Taker (CPU AI)"
